z,logMstar,logSFR,source
10,5.776911076443057,-2.2295081967213113,bursty-sn (red)
10,5.786271450858035,-2.2049180327868854,bursty-sn (red)
10,5.795631825273011,-2.192622950819672,bursty-sn (red)
10,5.804992199687987,-2.192622950819672,bursty-sn (red)
10,5.814352574102964,-2.1803278688524594,bursty-sn (red)
10,5.823712948517941,-2.168032786885246,bursty-sn (red)
10,5.8330733229329175,-2.168032786885246,bursty-sn (red)
10,5.842433697347894,-2.168032786885246,bursty-sn (red)
10,5.85179407176287,-2.14344262295082,bursty-sn (red)
10,5.8611544461778475,-2.14344262295082,bursty-sn (red)
10,5.870514820592824,-2.14344262295082,bursty-sn (red)
10,5.8798751950078,-2.1188524590163933,bursty-sn (red)
10,5.889235569422777,-2.10655737704918,bursty-sn (red)
10,5.898595943837753,-2.10655737704918,bursty-sn (red)
10,5.90795631825273,-2.0942622950819674,bursty-sn (red)
10,5.917316692667707,-2.081967213114754,bursty-sn (red)
10,5.926677067082683,-2.081967213114754,bursty-sn (red)
10,5.9360374414976596,-2.0696721311475406,bursty-sn (red)
10,5.945397815912637,-2.057377049180328,bursty-sn (red)
10,5.954758190327613,-2.057377049180328,bursty-sn (red)
10,5.96411856474259,-2.057377049180328,bursty-sn (red)
10,5.973478939157566,-2.0327868852459012,bursty-sn (red)
10,5.982839313572543,-2.0204918032786887,bursty-sn (red)
10,5.99219968798752,-2.0204918032786887,bursty-sn (red)
10,6.001560062402496,-2.0081967213114753,bursty-sn (red)
10,6.0109204368174725,-1.9959016393442623,bursty-sn (red)
10,6.02028081123245,-1.9959016393442623,bursty-sn (red)
10,6.029641185647426,-1.9836065573770494,bursty-sn (red)
10,6.0390015600624025,-1.971311475409836,bursty-sn (red)
10,6.048361934477379,-1.971311475409836,bursty-sn (red)
10,6.057722308892355,-1.971311475409836,bursty-sn (red)
10,6.067082683307333,-1.94672131147541,bursty-sn (red)
10,6.076443057722309,-1.9344262295081966,bursty-sn (red)
10,6.085803432137285,-1.9344262295081966,bursty-sn (red)
10,6.095163806552263,-1.9221311475409837,bursty-sn (red)
10,6.104524180967239,-1.9221311475409837,bursty-sn (red)
10,6.113884555382215,-1.9098360655737703,bursty-sn (red)
10,6.123244929797192,-1.9098360655737703,bursty-sn (red)
10,6.132605304212168,-1.9098360655737703,bursty-sn (red)
10,6.141965678627145,-1.9098360655737703,bursty-sn (red)
10,6.151326053042122,-1.9098360655737703,bursty-sn (red)
10,6.160686427457098,-1.9098360655737703,bursty-sn (red)
10,6.170046801872075,-1.9098360655737703,bursty-sn (red)
10,6.179407176287052,-1.8975409836065573,bursty-sn (red)
10,6.188767550702028,-1.8975409836065573,bursty-sn (red)
10,6.198127925117005,-1.8975409836065573,bursty-sn (red)
10,6.207488299531981,-1.8975409836065573,bursty-sn (red)
10,6.2168486739469575,-1.8975409836065573,bursty-sn (red)
10,6.226209048361935,-1.8975409836065573,bursty-sn (red)
10,6.235569422776911,-1.8975409836065573,bursty-sn (red)
10,6.244929797191888,-1.8975409836065573,bursty-sn (red)
10,6.254290171606864,-1.8852459016393444,bursty-sn (red)
10,6.263650546021841,-1.8852459016393444,bursty-sn (red)
10,6.273010920436818,-1.8852459016393444,bursty-sn (red)
10,6.282371294851794,-1.8852459016393444,bursty-sn (red)
10,6.394695787831513,-1.872950819672131,bursty-sn (red)
10,6.40405616224649,-1.872950819672131,bursty-sn (red)
10,6.413416536661466,-1.860655737704918,bursty-sn (red)
10,6.422776911076443,-1.860655737704918,bursty-sn (red)
10,6.43213728549142,-1.860655737704918,bursty-sn (red)
10,6.441497659906396,-1.860655737704918,bursty-sn (red)
10,6.450858034321373,-1.860655737704918,bursty-sn (red)
10,6.460218408736349,-1.860655737704918,bursty-sn (red)
10,6.469578783151326,-1.860655737704918,bursty-sn (red)
10,6.478939157566303,-1.860655737704918,bursty-sn (red)
10,6.488299531981279,-1.848360655737705,bursty-sn (red)
10,6.497659906396256,-1.848360655737705,bursty-sn (red)
10,6.507020280811233,-1.848360655737705,bursty-sn (red)
10,6.516380655226209,-1.848360655737705,bursty-sn (red)
10,6.5257410296411855,-1.848360655737705,bursty-sn (red)
10,6.535101404056162,-1.848360655737705,bursty-sn (red)
10,6.544461778471138,-1.848360655737705,bursty-sn (red)
10,6.553822152886116,-1.848360655737705,bursty-sn (red)
10,6.563182527301092,-1.8360655737704916,bursty-sn (red)
10,6.572542901716068,-1.8360655737704916,bursty-sn (red)
10,6.581903276131046,-1.8360655737704916,bursty-sn (red)
10,6.591263650546022,-1.8360655737704916,bursty-sn (red)
10,6.600624024960998,-1.8360655737704916,bursty-sn (red)
10,6.609984399375975,-1.8360655737704916,bursty-sn (red)
10,6.619344773790951,-1.8360655737704916,bursty-sn (red)
10,6.6287051482059285,-1.8360655737704916,bursty-sn (red)
10,6.638065522620905,-1.8360655737704916,bursty-sn (red)
10,6.647425897035881,-1.8237704918032787,bursty-sn (red)
10,6.6567862714508585,-1.8237704918032787,bursty-sn (red)
10,6.666146645865835,-1.8237704918032787,bursty-sn (red)
10,6.675507020280811,-1.8237704918032787,bursty-sn (red)
10,6.684867394695788,-1.8237704918032787,bursty-sn (red)
10,6.694227769110764,-1.8237704918032787,bursty-sn (red)
10,6.7035881435257405,-1.8237704918032787,bursty-sn (red)
10,6.712948517940718,-1.8114754098360657,bursty-sn (red)
10,6.722308892355694,-1.8114754098360657,bursty-sn (red)
10,6.731669266770671,-1.7991803278688523,bursty-sn (red)
10,6.741029641185648,-1.7991803278688523,bursty-sn (red)
10,6.750390015600624,-1.7868852459016393,bursty-sn (red)
10,6.759750390015601,-1.7868852459016393,bursty-sn (red)
10,6.769110764430577,-1.7745901639344264,bursty-sn (red)
10,6.778471138845553,-1.7745901639344264,bursty-sn (red)
10,6.787831513260531,-1.762295081967213,bursty-sn (red)
10,6.797191887675507,-1.762295081967213,bursty-sn (red)
10,6.8065522620904835,-1.75,bursty-sn (red)
10,6.815912636505461,-1.75,bursty-sn (red)
10,6.825273010920437,-1.737704918032787,bursty-sn (red)
10,6.8346333853354135,-1.7254098360655736,bursty-sn (red)
10,6.84399375975039,-1.7254098360655736,bursty-sn (red)
10,6.853354134165366,-1.7131147540983607,bursty-sn (red)
10,6.862714508580343,-1.7131147540983607,bursty-sn (red)
10,6.87207488299532,-1.7008196721311477,bursty-sn (red)
10,6.881435257410296,-1.7008196721311477,bursty-sn (red)
10,6.890795631825273,-1.6885245901639343,bursty-sn (red)
10,6.90015600624025,-1.6885245901639343,bursty-sn (red)
10,6.909516380655226,-1.6762295081967213,bursty-sn (red)
10,6.918876755070203,-1.6762295081967213,bursty-sn (red)
10,6.928237129485179,-1.6639344262295084,bursty-sn (red)
10,6.937597503900156,-1.651639344262295,bursty-sn (red)
10,6.946957878315133,-1.651639344262295,bursty-sn (red)
10,6.956318252730109,-1.639344262295082,bursty-sn (red)
10,6.965678627145086,-1.639344262295082,bursty-sn (red)
10,6.975039001560063,-1.627049180327869,bursty-sn (red)
10,6.984399375975039,-1.627049180327869,bursty-sn (red)
10,6.993759750390016,-1.6147540983606556,bursty-sn (red)
10,7.003120124804992,-1.6147540983606556,bursty-sn (red)
10,7.0124804992199685,-1.6024590163934427,bursty-sn (red)
10,7.021840873634945,-1.6024590163934427,bursty-sn (red)
10,7.031201248049922,-1.5901639344262297,bursty-sn (red)
10,7.040561622464899,-1.5778688524590163,bursty-sn (red)
10,7.049921996879875,-1.5778688524590163,bursty-sn (red)
10,7.059282371294852,-1.5655737704918034,bursty-sn (red)
10,7.068642745709829,-1.5655737704918034,bursty-sn (red)
10,7.078003120124805,-1.55327868852459,bursty-sn (red)
10,7.087363494539781,-1.55327868852459,bursty-sn (red)
10,7.096723868954758,-1.540983606557377,bursty-sn (red)
10,7.106084243369734,-1.540983606557377,bursty-sn (red)
10,7.1154446177847115,-1.528688524590164,bursty-sn (red)
10,7.124804992199688,-1.528688524590164,bursty-sn (red)
10,7.134165366614665,-1.5163934426229506,bursty-sn (red)
10,7.1435257410296416,-1.5163934426229506,bursty-sn (red)
10,7.152886115444618,-1.5040983606557377,bursty-sn (red)
10,7.162246489859594,-1.4918032786885247,bursty-sn (red)
10,7.171606864274571,-1.4918032786885247,bursty-sn (red)
10,7.180967238689547,-1.4795081967213113,bursty-sn (red)
10,7.190327613104524,-1.4795081967213113,bursty-sn (red)
10,7.199687987519501,-1.4672131147540983,bursty-sn (red)
10,7.209048361934477,-1.4672131147540983,bursty-sn (red)
10,7.2184087363494545,-1.4549180327868854,bursty-sn (red)
10,7.227769110764431,-1.4549180327868854,bursty-sn (red)
10,7.237129485179407,-1.442622950819672,bursty-sn (red)
10,7.246489859594384,-1.442622950819672,bursty-sn (red)
10,7.25585023400936,-1.430327868852459,bursty-sn (red)
10,7.265210608424336,-1.418032786885246,bursty-sn (red)
10,7.274570982839314,-1.418032786885246,bursty-sn (red)
10,7.28393135725429,-1.4057377049180326,bursty-sn (red)
10,7.293291731669267,-1.4057377049180326,bursty-sn (red)
10,7.302652106084244,-1.3934426229508197,bursty-sn (red)
10,7.31201248049922,-1.3934426229508197,bursty-sn (red)
10,7.3213728549141965,-1.3934426229508197,bursty-sn (red)
10,5.196567862714509,-2.635245901639344,smooth-sn (blue)
10,5.205928237129485,-2.6229508196721314,smooth-sn (blue)
10,5.215288611544461,-2.6229508196721314,smooth-sn (blue)
10,5.224648985959439,-2.610655737704918,smooth-sn (blue)
10,5.234009360374415,-2.610655737704918,smooth-sn (blue)
10,5.2433697347893915,-2.5983606557377046,smooth-sn (blue)
10,5.252730109204368,-2.586065573770492,smooth-sn (blue)
10,5.262090483619345,-2.586065573770492,smooth-sn (blue)
10,5.271450858034322,-2.5737704918032787,smooth-sn (blue)
10,5.280811232449298,-2.5614754098360653,smooth-sn (blue)
10,5.290171606864274,-2.5614754098360653,smooth-sn (blue)
10,5.299531981279252,-2.5491803278688527,smooth-sn (blue)
10,5.308892355694228,-2.5368852459016393,smooth-sn (blue)
10,5.318252730109204,-2.5368852459016393,smooth-sn (blue)
10,5.327613104524181,-2.524590163934426,smooth-sn (blue)
10,5.336973478939157,-2.5122950819672134,smooth-sn (blue)
10,5.3463338533541345,-2.5,smooth-sn (blue)
10,5.355694227769111,-2.5,smooth-sn (blue)
10,5.365054602184087,-2.4877049180327866,smooth-sn (blue)
10,5.374414976599064,-2.475409836065574,smooth-sn (blue)
10,5.383775351014041,-2.475409836065574,smooth-sn (blue)
10,5.393135725429017,-2.4631147540983607,smooth-sn (blue)
10,5.402496099843994,-2.4508196721311473,smooth-sn (blue)
10,5.41185647425897,-2.4508196721311473,smooth-sn (blue)
10,5.4212168486739465,-2.4385245901639347,smooth-sn (blue)
10,5.430577223088924,-2.4262295081967213,smooth-sn (blue)
10,5.4399375975039,-2.4262295081967213,smooth-sn (blue)
10,5.4492979719188765,-2.413934426229508,smooth-sn (blue)
10,5.458658346333853,-2.4016393442622954,smooth-sn (blue)
10,5.46801872074883,-2.4016393442622954,smooth-sn (blue)
10,5.477379095163807,-2.389344262295082,smooth-sn (blue)
10,5.486739469578783,-2.3770491803278686,smooth-sn (blue)
10,5.496099843993759,-2.3770491803278686,smooth-sn (blue)
10,5.505460218408737,-2.364754098360656,smooth-sn (blue)
10,5.514820592823713,-2.3524590163934427,smooth-sn (blue)
10,5.5241809672386895,-2.3524590163934427,smooth-sn (blue)
10,5.533541341653666,-2.3401639344262293,smooth-sn (blue)
10,5.542901716068643,-2.3278688524590168,smooth-sn (blue)
10,5.5522620904836195,-2.3155737704918034,smooth-sn (blue)
10,5.561622464898596,-2.3155737704918034,smooth-sn (blue)
10,5.570982839313572,-2.30327868852459,smooth-sn (blue)
10,5.580343213728549,-2.2909836065573774,smooth-sn (blue)
10,5.589703588143526,-2.278688524590164,smooth-sn (blue)
10,5.599063962558502,-2.278688524590164,smooth-sn (blue)
10,5.608424336973479,-2.2663934426229506,smooth-sn (blue)
10,5.617784711388456,-2.254098360655738,smooth-sn (blue)
10,5.627145085803432,-2.2418032786885247,smooth-sn (blue)
10,5.636505460218409,-2.2418032786885247,smooth-sn (blue)
10,5.645865834633385,-2.2295081967213113,smooth-sn (blue)
10,5.655226209048362,-2.2172131147540988,smooth-sn (blue)
10,5.664586583463339,-2.2172131147540988,smooth-sn (blue)
10,5.673946957878315,-2.2049180327868854,smooth-sn (blue)
10,5.683307332293292,-2.192622950819672,smooth-sn (blue)
10,5.692667706708268,-2.1803278688524594,smooth-sn (blue)
10,5.702028081123245,-2.1803278688524594,smooth-sn (blue)
10,5.711388455538222,-2.168032786885246,smooth-sn (blue)
10,5.720748829953198,-2.1557377049180326,smooth-sn (blue)
10,5.7301092043681745,-2.14344262295082,smooth-sn (blue)
10,5.739469578783151,-2.14344262295082,smooth-sn (blue)
10,5.748829953198128,-2.1311475409836067,smooth-sn (blue)
10,5.758190327613105,-2.1188524590163933,smooth-sn (blue)
10,5.767550702028081,-2.10655737704918,smooth-sn (blue)
10,5.776911076443057,-2.10655737704918,smooth-sn (blue)
10,5.786271450858035,-2.0942622950819674,smooth-sn (blue)
10,5.795631825273011,-2.081967213114754,smooth-sn (blue)
10,5.804992199687987,-2.0696721311475406,smooth-sn (blue)
10,5.814352574102964,-2.0696721311475406,smooth-sn (blue)
10,5.823712948517941,-2.057377049180328,smooth-sn (blue)
10,5.8330733229329175,-2.0450819672131146,smooth-sn (blue)
10,5.842433697347894,-2.0450819672131146,smooth-sn (blue)
10,5.85179407176287,-2.0327868852459012,smooth-sn (blue)
10,5.8611544461778475,-2.0204918032786887,smooth-sn (blue)
10,5.870514820592824,-2.0081967213114753,smooth-sn (blue)
10,5.8798751950078,-2.0081967213114753,smooth-sn (blue)
10,5.889235569422777,-1.9959016393442623,smooth-sn (blue)
10,5.898595943837753,-1.9836065573770494,smooth-sn (blue)
10,5.90795631825273,-1.971311475409836,smooth-sn (blue)
10,5.917316692667707,-1.971311475409836,smooth-sn (blue)
10,5.926677067082683,-1.959016393442623,smooth-sn (blue)
10,5.9360374414976596,-1.94672131147541,smooth-sn (blue)
10,5.945397815912637,-1.9344262295081966,smooth-sn (blue)
10,5.954758190327613,-1.9344262295081966,smooth-sn (blue)
10,5.96411856474259,-1.9221311475409837,smooth-sn (blue)
10,5.973478939157566,-1.9098360655737703,smooth-sn (blue)
10,5.982839313572543,-1.9098360655737703,smooth-sn (blue)
10,5.99219968798752,-1.8975409836065573,smooth-sn (blue)
10,6.001560062402496,-1.8852459016393444,smooth-sn (blue)
10,6.0109204368174725,-1.872950819672131,smooth-sn (blue)
10,6.02028081123245,-1.872950819672131,smooth-sn (blue)
10,6.029641185647426,-1.860655737704918,smooth-sn (blue)
10,6.0390015600624025,-1.848360655737705,smooth-sn (blue)
10,6.048361934477379,-1.8360655737704916,smooth-sn (blue)
10,6.057722308892355,-1.8360655737704916,smooth-sn (blue)
10,6.067082683307333,-1.8237704918032787,smooth-sn (blue)
10,6.076443057722309,-1.8114754098360657,smooth-sn (blue)
10,6.085803432137285,-1.7991803278688523,smooth-sn (blue)
10,6.095163806552263,-1.7991803278688523,smooth-sn (blue)
10,6.104524180967239,-1.7868852459016393,smooth-sn (blue)
10,6.113884555382215,-1.7868852459016393,smooth-sn (blue)
10,6.123244929797192,-1.7868852459016393,smooth-sn (blue)
10,6.132605304212168,-1.762295081967213,smooth-sn (blue)
10,6.141965678627145,-1.762295081967213,smooth-sn (blue)
10,6.151326053042122,-1.762295081967213,smooth-sn (blue)
10,6.160686427457098,-1.7254098360655736,smooth-sn (blue)
10,6.170046801872075,-1.7254098360655736,smooth-sn (blue)
10,6.179407176287052,-1.7254098360655736,smooth-sn (blue)
10,6.188767550702028,-1.7131147540983607,smooth-sn (blue)
10,6.198127925117005,-1.7008196721311477,smooth-sn (blue)
10,6.207488299531981,-1.7008196721311477,smooth-sn (blue)
10,6.2168486739469575,-1.6885245901639343,smooth-sn (blue)
10,6.226209048361935,-1.6885245901639343,smooth-sn (blue)
10,6.235569422776911,-1.6885245901639343,smooth-sn (blue)
10,6.244929797191888,-1.6639344262295084,smooth-sn (blue)
10,6.254290171606864,-1.651639344262295,smooth-sn (blue)
10,6.263650546021841,-1.651639344262295,smooth-sn (blue)
10,6.273010920436818,-1.639344262295082,smooth-sn (blue)
10,6.282371294851794,-1.627049180327869,smooth-sn (blue)
10,6.29173166926677,-1.627049180327869,smooth-sn (blue)
10,6.301092043681747,-1.6147540983606556,smooth-sn (blue)
10,6.310452418096724,-1.6147540983606556,smooth-sn (blue)
10,6.3198127925117005,-1.6024590163934427,smooth-sn (blue)
10,6.329173166926677,-1.5901639344262297,smooth-sn (blue)
10,6.338533541341654,-1.5901639344262297,smooth-sn (blue)
10,6.3478939157566305,-1.5778688524590163,smooth-sn (blue)
10,6.357254290171607,-1.5655737704918034,smooth-sn (blue)
10,6.366614664586583,-1.5655737704918034,smooth-sn (blue)
10,6.37597503900156,-1.55327868852459,smooth-sn (blue)
10,6.385335413416537,-1.540983606557377,smooth-sn (blue)
10,6.394695787831513,-1.540983606557377,smooth-sn (blue)
10,6.40405616224649,-1.528688524590164,smooth-sn (blue)
10,6.413416536661466,-1.5163934426229506,smooth-sn (blue)
10,6.422776911076443,-1.5163934426229506,smooth-sn (blue)
10,6.43213728549142,-1.5040983606557377,smooth-sn (blue)
10,6.441497659906396,-1.4918032786885247,smooth-sn (blue)
10,6.450858034321373,-1.4918032786885247,smooth-sn (blue)
10,6.460218408736349,-1.4795081967213113,smooth-sn (blue)
10,6.469578783151326,-1.4795081967213113,smooth-sn (blue)
10,6.478939157566303,-1.4672131147540983,smooth-sn (blue)
10,6.488299531981279,-1.4549180327868854,smooth-sn (blue)
10,6.497659906396256,-1.4549180327868854,smooth-sn (blue)
10,6.507020280811233,-1.442622950819672,smooth-sn (blue)
10,6.516380655226209,-1.430327868852459,smooth-sn (blue)
10,6.5257410296411855,-1.430327868852459,smooth-sn (blue)
10,6.535101404056162,-1.418032786885246,smooth-sn (blue)
10,6.544461778471138,-1.4057377049180326,smooth-sn (blue)
10,6.553822152886116,-1.4057377049180326,smooth-sn (blue)
10,6.563182527301092,-1.3934426229508197,smooth-sn (blue)
10,6.572542901716068,-1.3811475409836067,smooth-sn (blue)
10,6.581903276131046,-1.3811475409836067,smooth-sn (blue)
10,6.591263650546022,-1.3688524590163933,smooth-sn (blue)
10,6.600624024960998,-1.3565573770491803,smooth-sn (blue)
10,6.609984399375975,-1.3565573770491803,smooth-sn (blue)
10,6.619344773790951,-1.3442622950819674,smooth-sn (blue)
10,6.6287051482059285,-1.331967213114754,smooth-sn (blue)
10,6.638065522620905,-1.331967213114754,smooth-sn (blue)
10,6.647425897035881,-1.319672131147541,smooth-sn (blue)
10,6.6567862714508585,-1.319672131147541,smooth-sn (blue)
10,6.666146645865835,-1.307377049180328,smooth-sn (blue)
10,6.675507020280811,-1.2950819672131146,smooth-sn (blue)
10,6.684867394695788,-1.2950819672131146,smooth-sn (blue)
10,6.694227769110764,-1.2827868852459017,smooth-sn (blue)
10,6.7035881435257405,-1.2704918032786887,smooth-sn (blue)
10,6.712948517940718,-1.2704918032786887,smooth-sn (blue)
10,6.722308892355694,-1.2459016393442623,smooth-sn (blue)
10,6.731669266770671,-1.2336065573770494,smooth-sn (blue)
10,6.741029641185648,-1.2336065573770494,smooth-sn (blue)
10,6.750390015600624,-1.221311475409836,smooth-sn (blue)
10,6.759750390015601,-1.221311475409836,smooth-sn (blue)
10,6.797191887675507,-1.122950819672131,smooth-sn (blue)
10,6.8065522620904835,-1.122950819672131,smooth-sn (blue)
10,6.815912636505461,-1.110655737704918,smooth-sn (blue)
10,6.825273010920437,-1.098360655737705,smooth-sn (blue)
